risk_id,canonical_id,privilege_risk_component,behavioural_risk_component,identity_risk_component,compliance_risk_component,final_risk_score,risk_tier,risk_drivers,previous_risk_score,score_delta,computed_timestamp,evidence,root_cause,business_impact,detection_method
747709d7-9f09-4fcb-b728-6f35dc6ba8ac,23d7e6a1-19b8-14fc-e587-1d8916312fc6,33.42,14.71,0.44,0.0,16.94,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.04 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 11 effective privileges.,Low risk — standard profile with 11 effective privileges across 4 platform(s). No immediate action required.,NONE
1456208b-6043-438a-9373-cb1d0989a3c5,24108e9a-3f77-9cae-7318-b96d44790612,26.0,15.65,0.44,0.0,14.67,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
6ac4bfb3-5b7b-4eb1-bb8d-cc1f2d6eae1b,255bfc1c-7e3d-5ee4-44b6-4ec14d16f049,10.67,2.51,0.89,0.0,4.79,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.37 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
bb0968ad-e2dc-4eb6-b496-de4cb53136eb,25f88c74-53ea-4919-db48-62c2d5ff2a1f,50.33,41.29,2.44,0.0,32.56,MEDIUM,"[""privilege_risk""]",,,2026-06-21 15:10:28,admin_role_count=2 (100% of 2 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 1 platform(s) with 2 effective privileges.,Moderate risk — 2 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
5cbeaf65-ef4e-4144-9bcd-4e56d377bd89,2620f9a9-74fd-33d1-84f2-fd0f79474bfa,20.81,18.99,1.11,0.0,14.15,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=4.27 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
531b35ad-9100-4014-bb34-15f7e6be2d18,267eddce-df8f-4197-9a4a-99b2e806133c,26.67,51.75,30.89,0.0,33.62,MEDIUM,"[""anomaly_model_flag"", ""mfa_disabled"", ""rapid_privilege_changes"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; ensemble_anomaly_score=0.636 (flagged by IsolationForest + LOF + Autoencoder),Unusual access behaviour detected by the ensemble anomaly models (score=0.636). Privilege velocity=1.00 suggests recent credential or role change activity.,Moderate risk — 10 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
562bf7e9-fc57-4d1b-b6ac-4d6dccb0d801,26a9e100-b509-109b-1166-58ce3b3f3800,34.79,25.04,0.44,0.0,21.03,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.71 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 11 effective privileges.,Low risk — standard profile with 11 effective privileges across 4 platform(s). No immediate action required.,NONE
b1ad0e50-5418-46eb-95e7-7945eb8f475f,277eb0aa-a247-541d-c8ad-0899b630794d,41.62,31.01,31.11,0.0,31.64,MEDIUM,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated privilege misconfiguration across 4 platform(s) with 14 effective privileges.,Moderate risk — 14 effective privileges with 29% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
b2977a6b-7ca2-445d-96d6-1b3df3ca9723,27b608dc-589d-ecb0-75eb-89c23f5cf2f3,18.67,18.75,1.33,0.0,13.36,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=3.62 logins/30d across 3 platform(s),Elevated behavioural anomaly across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
66b2f757-faa5-4b41-8c9e-ad181c033901,27d415b6-0d77-c5a0-e222-b6a615bfbe97,33.21,20.4,35.33,0.0,25.83,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Elevated identity hygiene failure across 3 platform(s) with 8 effective privileges.,Low risk — standard profile with 8 effective privileges across 3 platform(s). No immediate action required.,NONE
3379034e-ce28-43c8-bb22-a69f110cb292,286ed390-edd9-7a1a-fa58-5b278ce3e7c3,47.67,26.7,32.22,0.0,32.47,MEDIUM,"[""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=1 (100% of 1 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.385 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 1 platform(s) with 1 effective privileges.,Moderate risk — 1 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
1880b608-5a60-4c4b-9795-8d41279a08ec,2976aab2-2a26-f770-4ddb-1b36272c0588,20.81,6.42,30.67,0.0,15.66,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
d9219bd7-8dd3-41bd-a3d6-9c00206c09be,2a96e1e2-7194-eae2-19ba-d7aedf615a5c,8.0,8.7,0.44,0.0,5.93,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=1.56 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
358467ec-2da8-44c3-b38e-7809440adb7a,2ab8bd33-911f-730b-dbff-00b07fe670f3,26.0,7.5,0.89,0.0,11.9,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 4 platform(s). No immediate action required.,NONE
e900e4e8-ebbf-4bd4-9d68-a79f0e9ad564,2ad11fe8-7d1b-695e-71a0-449dd703262f,66.0,35.46,37.78,0.0,43.07,MEDIUM,"[""excessive_admin_privileges"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=6 (100% of 6 privileges are ADMIN/FULL_CONTROL); dormant_days=125 (no activity for 125 days); holds effective privileges on CRITICAL-rated resources,Identity holds 6 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 33% are provisioned but unused — classic over-provisioning.,Moderate risk — 6 effective privileges with 33% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
5ffda184-415c-4a51-b87b-ed865bbd611e,2b1ac76c-89ec-bc51-98cb-aa5247f53019,10.67,6.55,1.56,0.0,6.34,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.40 logins/30d across 2 platform(s),Elevated privilege misconfiguration across 2 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 2 platform(s). No immediate action required.,NONE
93482581-1ac0-4878-ba0c-c96bcaaa835c,2c2ac34b-9e0b-7b01-7536-59efd873dad9,75.71,41.57,37.11,0.0,48.47,MEDIUM,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); dormant_days=122 (no activity for 122 days); holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 62% are provisioned but unused — classic over-provisioning.,Moderate risk — 8 effective privileges with 62% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
53936b14-70c2-40db-817d-06bf7e71ba2b,2c78644f-d860-65a2-fdd5-b0f8d6d744fd,15.0,36.35,42.22,0.0,26.42,LOW,"[""high_unused_privilege_ratio"", ""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; ensemble_anomaly_score=0.310 (flagged by IsolationForest + LOF + Autoencoder),Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,Low risk — standard profile with 0 effective privileges across 1 platform(s). No immediate action required.,ML_ENSEMBLE|IF_PREDICT
77e487aa-9377-4071-9db1-82da0c38e96d,2c913a7c-a340-4f08-b341-91b8ed6522b4,25.1,9.86,30.67,0.0,18.37,LOW,"[""high_unused_privilege_ratio"", ""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
2418ddd4-307a-4f21-af2b-fd09f32cabb3,2d79a2d1-506e-50c7-7aa0-61e9336b00cb,43.76,40.7,0.89,0.0,29.74,LOW,"[""high_unused_privilege_ratio"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,login_frequency=3.78 logins/30d across 5 platform(s),Elevated privilege misconfiguration across 5 platform(s) with 14 effective privileges.,Low risk — standard profile with 14 effective privileges across 5 platform(s). No immediate action required.,IF_PREDICT
afc21a61-5df3-4ea2-87ad-37042e4b79d9,2e183554-cae2-8e66-ae8a-781390e0a95b,20.81,7.93,1.78,0.0,10.41,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.29 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
59e33787-b585-41a8-92c2-faaa138588a4,2e85cb21-7631-de9d-dde9-f86322bd3388,10.67,13.84,0.89,0.0,8.75,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=4.11 logins/30d across 3 platform(s),Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
53c902d5-20e4-4e73-a967-99f2d4198d54,2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9,39.67,15.44,0.44,0.0,19.38,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 10 effective privileges.,Low risk — standard profile with 10 effective privileges across 3 platform(s). No immediate action required.,NONE
e8df9be8-f15d-4877-981d-637140175b18,2fe5b140-23ea-7956-49f1-137d7d592e19,10.67,4.64,31.11,0.0,11.58,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
e6626f27-ceda-43b9-b2af-eeeb61509e46,3098f7b2-500e-15c0-b89b-df7f93e34c35,10.67,1.15,30.67,0.0,10.27,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
751296e3-3a30-4afb-aabb-27c257af8c3b,30cbd755-6232-b17a-2507-41818d1fb540,10.67,5.96,1.11,0.0,6.04,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.38 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
085b70c0-7742-4767-bbf5-697cbea4cbba,30d73df7-1c22-1cea-b355-56a5f2bd92f2,10.67,3.54,1.56,0.0,5.28,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.81 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
1cffbc21-a69f-40df-b12f-64a78846abf3,310c0c00-3fa7-f104-1bf9-0e27dc96925e,22.95,11.77,0.44,0.0,12.24,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.22 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
9cdbbf94-a1cf-48bf-9e32-f73a9d83160b,31f3f0c0-22f3-f068-7c0f-549d02740f73,18.67,4.49,30.89,0.0,14.28,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
ab4a9694-c052-499c-bfcd-4e4dc2dabc3a,329fc417-1081-3d45-ff45-f8a20594b24f,2.67,12.95,40.67,0.0,13.6,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
c77fe6fc-28ef-4f62-b76d-4a5f4aa715c4,34879e41-1a9c-672a-4eb9-047dba2ac3d9,30.81,15.57,30.44,0.0,22.32,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
e0ff9ee0-f4c3-4f41-8e0b-e85160f81377,3508507a-f622-d842-0402-2b3c508211a5,16.0,15.28,2.22,0.0,11.39,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.12 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 4 platform(s). No immediate action required.,NONE
97b1344d-591c-4cab-bae8-93ecf903531c,35ebd32d-9ad6-20ab-4821-2ddb45b89cd9,20.81,5.78,0.44,0.0,9.4,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.05 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
aaf63ca6-858a-4db9-a880-18750710d526,378e6510-8f10-d33e-abe4-2e7db96c1163,8.0,13.5,30.67,0.0,13.66,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
76bbf168-f5fd-4722-a50a-4b665dcb90b6,37bb3eec-4bf5-0b52-309d-258c27a0c3d7,18.67,6.13,0.44,0.0,8.77,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.12 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
55331aca-cd8b-4a62-afd5-07f00ff518bc,3805f907-6cd6-6193-c746-8f591b494e15,16.0,11.88,30.89,0.0,15.94,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 3 platform(s). No immediate action required.,NONE
db2552b2-f68b-4e86-a7cd-eea125c7d14a,3810ae66-5a31-b4cc-cd4b-69a99b689c88,65.67,41.03,30.89,0.0,50.05,MEDIUM,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=5 (33% of 15 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.337 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 5 resource platform(s); 27% are provisioned but unused — classic over-provisioning.,Moderate risk — 15 effective privileges with 27% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
17bea9f8-b2fc-4b53-b221-eedead365772,38e7e019-fb89-86c8-c7ec-fe71d49347fc,2.67,13.95,40.44,0.0,13.91,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
