action_id,incident_id,identity_id,canonical_id,action_type,recommended_action,priority,action_priority,affected_resource_id,estimated_risk_reduction,blast_radius_reduction,justification,estimated_effort,requires_approval,compliance_frameworks,status,generated_timestamp,llm_rationale
01f8c6cc-509c-41d0-a596-0835d69484a7,,1dde7969-6886-13db-a634-8e784d5c55c7,1dde7969-6886-13db-a634-8e784d5c55c7,ENFORCE_MFA,ENFORCE_MFA,P2,high,,12.84,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
0c9844fa-cfe2-4599-83e1-9b69333e06e5,9d222a2a-d25a-451b-8955-81b7181e8027,1e5ebe54-5907-7299-dc3b-bdd8a74e02a9,1e5ebe54-5907-7299-dc3b-bdd8a74e02a9,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-aefcfad8-efc8-9849-b3aa-7efe4458a885,33.47,37.04,Identity holds 10 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 50% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
be397eeb-02e5-411c-8c2d-d388e0fd0b62,,1eb74b56-53ff-d3a2-4a19-35014169b9fc,1eb74b56-53ff-d3a2-4a19-35014169b9fc,ENFORCE_MFA,ENFORCE_MFA,P4,low,,28.76,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
dd5a242c-09b3-4059-bc21-7c1f17c97eb6,,1f5df912-54e0-7431-cf13-3b65d450afa2,1f5df912-54e0-7431-cf13-3b65d450afa2,ENFORCE_MFA,ENFORCE_MFA,P4,low,,28.53,0.0,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
4e18a3e1-0931-4214-b70f-511d596fd4a8,,20509c62-08e8-95d7-702c-1821c8040fb7,20509c62-08e8-95d7-702c-1821c8040fb7,ENFORCE_MFA,ENFORCE_MFA,P4,low,,22.36,0.0,Elevated identity hygiene failure across 5 platform(s) with 10 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
97b49113-b015-4734-9197-183724987fb4,0879d064-ebca-4f89-b664-dc9d14d25a5b,21084dd9-f75d-1e3c-c48d-56502e9522d6,21084dd9-f75d-1e3c-c48d-56502e9522d6,ENFORCE_MFA,ENFORCE_MFA,P2,high,,14.76,0.0,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
ed05a2dd-dc21-4a41-a186-293a4b7f675c,,22ab7752-c4db-5a62-2e13-418d68ab80ea,22ab7752-c4db-5a62-2e13-418d68ab80ea,ENFORCE_MFA,ENFORCE_MFA,P4,low,,27.9,0.0,Elevated identity hygiene failure across 3 platform(s) with 6 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
9dddecfa-10ff-4f78-a265-c4cba4dd0dca,,23d7e6a1-19b8-14fc-e587-1d8916312fc6,23d7e6a1-19b8-14fc-e587-1d8916312fc6,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.33,0.0,Elevated privilege misconfiguration across 4 platform(s) with 11 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
68fbcce1-fda1-4663-b3fc-c8801736e26a,,24108e9a-3f77-9cae-7318-b96d44790612,24108e9a-3f77-9cae-7318-b96d44790612,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.27,0.0,Elevated privilege misconfiguration across 3 platform(s) with 6 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
4ba09498-9860-4e78-9bf9-4b301260c54d,,255bfc1c-7e3d-5ee4-44b6-4ec14d16f049,255bfc1c-7e3d-5ee4-44b6-4ec14d16f049,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.51,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
4342f6a7-a585-4b13-be01-be30582c3c13,36b65d1f-6362-462b-9b99-6a374610feb9,25f88c74-53ea-4919-db48-62c2d5ff2a1f,25f88c74-53ea-4919-db48-62c2d5ff2a1f,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,13.04,0.0,Elevated privilege misconfiguration across 1 platform(s) with 2 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
a8b8d0a3-5382-49df-8a4e-e78e4410dbc6,,2620f9a9-74fd-33d1-84f2-fd0f79474bfa,2620f9a9-74fd-33d1-84f2-fd0f79474bfa,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.64,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
45a83901-d94b-4b30-9ceb-4267c8d1e2ac,68814b8e-11de-4e5f-8bba-5b5098d3fd12,267eddce-df8f-4197-9a4a-99b2e806133c,267eddce-df8f-4197-9a4a-99b2e806133c,ENFORCE_MFA,ENFORCE_MFA,P2,high,,20.94,0.0,Unusual access behaviour detected by the ensemble anomaly models (score=0.636). Privilege velocity=1.00 suggests recent credential or role change activity.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
38d57268-b1cc-4cf0-9154-17c46be0273d,,26a9e100-b509-109b-1166-58ce3b3f3800,26a9e100-b509-109b-1166-58ce3b3f3800,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,13.66,0.0,Elevated privilege misconfiguration across 4 platform(s) with 11 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
e21e771d-4b29-4d7c-8992-df252936ba27,,277eb0aa-a247-541d-c8ad-0899b630794d,277eb0aa-a247-541d-c8ad-0899b630794d,ENFORCE_MFA,ENFORCE_MFA,P2,high,,18.91,0.0,Elevated privilege misconfiguration across 4 platform(s) with 14 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
a2d2fa83-1a8e-488f-9b3a-da4b0fc50de9,,27b608dc-589d-ecb0-75eb-89c23f5cf2f3,27b608dc-589d-ecb0-75eb-89c23f5cf2f3,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.24,0.0,Elevated behavioural anomaly across 3 platform(s) with 7 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
0a85d2ec-6976-4ad8-a656-644db21f8564,,27d415b6-0d77-c5a0-e222-b6a615bfbe97,27d415b6-0d77-c5a0-e222-b6a615bfbe97,ENFORCE_MFA,ENFORCE_MFA,P4,low,,23.3,0.0,Elevated identity hygiene failure across 3 platform(s) with 8 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
b84f5cf9-9313-43fb-a4ab-95d2f0d813be,8c81cbf6-9689-470e-9616-9387f9bd3667,286ed390-edd9-7a1a-fa58-5b278ce3e7c3,286ed390-edd9-7a1a-fa58-5b278ce3e7c3,ENFORCE_MFA,ENFORCE_MFA,P2,high,,18.21,0.0,Elevated privilege misconfiguration across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
f5bdb2c1-ac3a-426f-9421-4f5bf10d395c,,2976aab2-2a26-f770-4ddb-1b36272c0588,2976aab2-2a26-f770-4ddb-1b36272c0588,ENFORCE_MFA,ENFORCE_MFA,P4,low,,29.57,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
a2fc2d64-7c86-4b0c-a0ca-6dbf6f07dadb,,2a96e1e2-7194-eae2-19ba-d7aedf615a5c,2a96e1e2-7194-eae2-19ba-d7aedf615a5c,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.01,0.0,Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
34c45ff5-2e64-46ae-8871-f0dbc9b35f9c,,2ab8bd33-911f-730b-dbff-00b07fe670f3,2ab8bd33-911f-730b-dbff-00b07fe670f3,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.4,0.0,Elevated privilege misconfiguration across 4 platform(s) with 6 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
df4eb4d2-45ba-4614-b973-5b86642e2cfe,,2ad11fe8-7d1b-695e-71a0-449dd703262f,2ad11fe8-7d1b-695e-71a0-449dd703262f,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.17,0.0,Identity holds 6 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 33% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
361df8f4-89e5-4c1e-97fc-4a3d469e2010,,2b1ac76c-89ec-bc51-98cb-aa5247f53019,2b1ac76c-89ec-bc51-98cb-aa5247f53019,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,13.59,0.0,Elevated privilege misconfiguration across 2 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
6b0cecfa-a717-446d-84ee-f7763c74e49f,,2c2ac34b-9e0b-7b01-7536-59efd873dad9,2c2ac34b-9e0b-7b01-7536-59efd873dad9,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.43,0.0,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 62% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
dceae7df-69d4-4bd3-b879-4682346ad65a,74ac8edf-a4f0-4fdf-acfa-4dc19a843d7a,2c78644f-d860-65a2-fdd5-b0f8d6d744fd,2c78644f-d860-65a2-fdd5-b0f8d6d744fd,ENFORCE_MFA,ENFORCE_MFA,P4,low,,29.6,0.0,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
0e446a3b-cb1a-4b0d-b16d-6dc9760ae5a4,,2c913a7c-a340-4f08-b341-91b8ed6522b4,2c913a7c-a340-4f08-b341-91b8ed6522b4,ENFORCE_MFA,ENFORCE_MFA,P4,low,,26.19,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
6b2e347b-f8ae-4030-9d62-1a81d4642d97,e1302bc3-ef43-43a3-9992-bcf5e80c7c4c,2d79a2d1-506e-50c7-7aa0-61e9336b00cb,2d79a2d1-506e-50c7-7aa0-61e9336b00cb,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.69,0.0,Elevated privilege misconfiguration across 5 platform(s) with 14 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
d602613b-4eb2-4c39-a5da-abeed0729196,,2e183554-cae2-8e66-ae8a-781390e0a95b,2e183554-cae2-8e66-ae8a-781390e0a95b,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.33,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
af9c8bee-455b-44c8-b056-96e419e35a48,,2e85cb21-7631-de9d-dde9-f86322bd3388,2e85cb21-7631-de9d-dde9-f86322bd3388,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,11.3,0.0,Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
5e31264e-9975-4e80-b79a-75433b7289d4,,2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9,2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.72,0.0,Elevated privilege misconfiguration across 3 platform(s) with 10 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
4e4abe73-4af1-4652-a703-8df4c13e653e,,2fe5b140-23ea-7956-49f1-137d7d592e19,2fe5b140-23ea-7956-49f1-137d7d592e19,ENFORCE_MFA,ENFORCE_MFA,P4,low,,39.72,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
286dfc68-555f-4585-bd1c-a53bf16e8cf3,,3098f7b2-500e-15c0-b89b-df7f93e34c35,3098f7b2-500e-15c0-b89b-df7f93e34c35,ENFORCE_MFA,ENFORCE_MFA,P4,low,,42.4,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
9f8fbbf4-a951-4e4d-9822-486765b35d58,,30cbd755-6232-b17a-2507-41818d1fb540,30cbd755-6232-b17a-2507-41818d1fb540,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.09,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
3883f2bf-5d4c-4fce-84f6-be1e8f9d903f,,30d73df7-1c22-1cea-b355-56a5f2bd92f2,30d73df7-1c22-1cea-b355-56a5f2bd92f2,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.32,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
d6baf595-cbee-4ed9-af12-62e332182094,,310c0c00-3fa7-f104-1bf9-0e27dc96925e,310c0c00-3fa7-f104-1bf9-0e27dc96925e,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.81,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
7e178518-3e00-458c-af2a-73a7c3669f5f,,31f3f0c0-22f3-f068-7c0f-549d02740f73,31f3f0c0-22f3-f068-7c0f-549d02740f73,ENFORCE_MFA,ENFORCE_MFA,P4,low,,31.94,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
a221aa29-5660-47c1-925d-a3ba184edb7d,,329fc417-1081-3d45-ff45-f8a20594b24f,329fc417-1081-3d45-ff45-f8a20594b24f,ENFORCE_MFA,ENFORCE_MFA,P4,low,,46.87,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
de459275-a4ee-427d-81c8-1a0f3418722c,,34879e41-1a9c-672a-4eb9-047dba2ac3d9,34879e41-1a9c-672a-4eb9-047dba2ac3d9,ENFORCE_MFA,ENFORCE_MFA,P4,low,,22.76,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
7c63a473-7a9b-4ba9-a45e-200fb075585e,,3508507a-f622-d842-0402-2b3c508211a5,3508507a-f622-d842-0402-2b3c508211a5,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.18,0.0,Elevated privilege misconfiguration across 4 platform(s) with 6 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
22b8f4a0-288c-4536-8ae6-ee3d7b41951e,,35ebd32d-9ad6-20ab-4821-2ddb45b89cd9,35ebd32d-9ad6-20ab-4821-2ddb45b89cd9,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.57,0.0,Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
7ce93ade-2ff7-4e95-8541-9e1f8afe62cf,,378e6510-8f10-d33e-abe4-2e7db96c1163,378e6510-8f10-d33e-abe4-2e7db96c1163,ENFORCE_MFA,ENFORCE_MFA,P4,low,,36.62,0.0,Elevated identity hygiene failure across 2 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
b0b1f98d-9d6d-4751-b473-374fd4fcf96f,,37bb3eec-4bf5-0b52-309d-258c27a0c3d7,37bb3eec-4bf5-0b52-309d-258c27a0c3d7,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.13,0.0,Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
fe1e4ca9-a626-4ca6-a404-6882325714c4,,3805f907-6cd6-6193-c746-8f591b494e15,3805f907-6cd6-6193-c746-8f591b494e15,ENFORCE_MFA,ENFORCE_MFA,P4,low,,31.04,0.0,Elevated identity hygiene failure across 3 platform(s) with 6 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
716245a2-a76a-4bad-966b-c3400b1bfe5f,5e166d5a-a5ec-4184-b22c-b581a9f6d3eb,3810ae66-5a31-b4cc-cd4b-69a99b689c88,3810ae66-5a31-b4cc-cd4b-69a99b689c88,ENFORCE_MFA,ENFORCE_MFA,P2,high,,12.94,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 5 resource platform(s); 27% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
e4f7185b-d221-4bcb-b67a-e079f6155eb3,,38e7e019-fb89-86c8-c7ec-fe71d49347fc,38e7e019-fb89-86c8-c7ec-fe71d49347fc,ENFORCE_MFA,ENFORCE_MFA,P4,low,,45.97,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
0e054b9a-875a-4be3-b0be-b5930e10f685,,39118497-3a43-b2ba-df0f-06cbcb9bc326,39118497-3a43-b2ba-df0f-06cbcb9bc326,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,16.47,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 17% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
064579b2-7b5a-4186-bdf5-b490fb96f70a,,3922a7e4-2de9-82f8-0d7b-ec04e6e59b32,3922a7e4-2de9-82f8-0d7b-ec04e6e59b32,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.73,0.0,Elevated privilege misconfiguration across 3 platform(s) with 11 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
67859700-f2cc-47e2-b3e3-5ec5dfb5912c,,39669fa7-5997-0043-f3b1-025bfff9f585,39669fa7-5997-0043-f3b1-025bfff9f585,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.41,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
bb53a2fe-f386-4f47-b25f-58ab2bb8b856,,3985fb62-17dc-8eff-6872-13f98d605936,3985fb62-17dc-8eff-6872-13f98d605936,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,8.92,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.75. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
